station,ax,ay,az,bx,by,bz
1.900000000000000000e+01,3.613104604069989279e+01,8.539942838546688009e+00,4.810126582278480889e+00,4.423868890326081527e+01,1.624355753432568505e+01,1.081012658227848178e+01
2.000000000000000000e+01,3.622919619515292311e+01,8.835972437029656845e+00,5.063291139240506666e+00,4.415949621143045789e+01,1.692308320069416183e+01,1.106329113924050667e+01
2.100000000000000000e+01,3.633072074700002219e+01,9.110867577780171089e+00,5.316455696202531556e+00,4.407990189128296521e+01,1.757854804361967993e+01,1.131645569620253156e+01
2.200000000000000000e+01,3.643609512918784077e+01,9.364529881533428579e+00,5.569620253164556445e+00,4.400092692571639930e+01,1.821007801010921057e+01,1.156962025316455644e+01
2.300000000000000000e+01,3.654571651779060915e+01,9.597003725286429088e+00,5.822784810126582222e+00,4.392347272782768641e+01,1.881798667130195568e+01,1.182278481012658133e+01
2.400000000000000000e+01,3.665990000763743240e+01,9.808475613260116077e+00,6.075949367088608000e+00,4.384831076575076025e+01,1.940276905980667621e+01,1.207594936708860800e+01
2.500000000000000000e+01,3.677887634835222741e+01,9.999273028077135805e+00,6.329113924050632889e+00,4.377607426609257857e+01,1.996509477562326751e+01,1.232911392405063289e+01
2.600000000000000000e+01,3.690279121708392296e+01,1.016986278298531943e+01,6.582278481012657778e+00,4.370725197969805009e+01,2.050580047871289580e+01,1.258227848101265778e+01
2.700000000000000000e+01,3.703170597077466653e+01,1.032084888064217765e+01,6.835443037974683556e+00,4.364218395278899720e+01,2.102588186135265147e+01,1.283544303797468444e+01
2.800000000000000000e+01,3.716559978938234110e+01,1.045296986948931561e+01,7.088607594936709333e+00,4.358105920997792992e+01,2.152648516752243424e+01,1.308860759493670933e+01
2.900000000000000000e+01,3.730437309262897827e+01,1.056709567593932420e+01,7.341772151898734222e+00,4.352391522379185318e+01,2.200889830103677269e+01,1.334177215189873422e+01
3.000000000000000000e+01,3.744785208714264968e+01,1.066422388020023249e+01,7.594936708860759111e+00,4.347063901857046631e+01,2.247454154014883798e+01,1.359493670886075911e+01
3.100000000000000000e+01,3.759579427881384817e+01,1.074547539614639291e+01,7.848101265822784001e+00,4.342096973523735670e+01,2.292495785495313143e+01,1.384810126582278400e+01
3.200000000000000000e+01,3.774789476727386273e+01,1.081208951160377651e+01,8.101265822784810666e+00,4.337450246770084306e+01,2.336180280594222936e+01,1.410126582278481067e+01
3.300000000000000000e+01,3.790379312604352435e+01,1.086541824495247965e+01,8.354430379746835555e+00,4.333069317165221435e+01,2.378683398816436423e+01,1.435443037974683556e+01
3.400000000000000000e+01,3.806308066345338403e+01,1.090691997706640137e+01,8.607594936708860445e+00,4.328886444234442621e+01,2.420189997599842613e+01,1.460759493670886044e+01
