station,ax,ay,az,bx,by,bz
3.200000000000000000e+01,3.792547549772267246e+01,6.515108861279986563e+00,1.053164556962025245e+01,4.732302959017829380e+01,2.074635722918236880e+01,2.250207316893020959e+01
3.300000000000000000e+01,3.808972504262309400e+01,6.751995710990404298e+00,1.086075949367088711e+01,4.721259944717716905e+01,2.142886040627034205e+01,2.288800626605268107e+01
3.400000000000000000e+01,3.825252211560463422e+01,6.990812151325769719e+00,1.118987341772152000e+01,4.709240759158904410e+01,2.211195829281025738e+01,2.326599025270058618e+01
3.500000000000000000e+01,3.841385084744288747e+01,7.231549403921350816e+00,1.151898734177215111e+01,4.696242041777254883e+01,2.279551224936780329e+01,2.363594785525993913e+01
3.600000000000000000e+01,3.857369542135815266e+01,7.474198576245420611e+00,1.184810126582278400e+01,4.682260627720638979e+01,2.347938286997375812e+01,2.399781449147979373e+01
3.700000000000000000e+01,3.873204007378068070e+01,7.718750661909616007e+00,1.217721518987341689e+01,4.667293549265343700e+01,2.416343000960682375e+01,2.435153837259003851e+01
3.800000000000000000e+01,3.888886909511405321e+01,7.965196540984214479e+00,1.250632911392405155e+01,4.651338037194049235e+01,2.484751281191403294e+01,2.469708058519010407e+01
3.900000000000000000e+01,3.904416683049674930e+01,8.213526980318308190e+00,1.283544303797468267e+01,4.634391522135032204e+01,2.553148973716345438e+01,2.503441515277902596e+01
4.000000000000000000e+01,3.919791768056180814e+01,8.463732633864857746e+00,1.316455696202531733e+01,4.616451635862192404e+01,2.621521859042378111e+01,2.536352907682965707e+01
4.100000000000000000e+01,3.935010610219459437e+01,8.715804043010638935e+00,1.349367088607594845e+01,4.597516212555562021e+01,2.689855654996515710e+01,2.568442235734199741e+01
4.200000000000000000e+01,3.950071660928860240e+01,8.969731636911035366e+00,1.382278481012658133e+01,4.577583290021941309e+01,2.758136019587607279e+01,2.599710799284320473e+01
4.300000000000000000e+01,3.964973377349929251e+01,9.225505732829702765e+00,1.415189873417721600e+01,4.556651110875302635e+01,2.826348553889042492e+01,2.630161195983422573e+01
4.400000000000000000e+01,3.979714222499590193e+01,9.483116536483056080e+00,1.448101265822784711e+01,4.534718123676635315e+01,2.894478804941924821e+01,2.659797317171563336e+01
4.500000000000000000e+01,3.994292665321130897e+01,9.742554142389609595e+00,1.481012658227848178e+01,4.511782984032895882e+01,2.962512268678158733e+01,2.688624341725754618e+01
4.600000000000000000e+01,4.008707180758968036e+01,1.000380853422411320e+01,1.513924050632911289e+01,4.487844555654739054e+01,3.030434392862838777e+01,2.716648727871090685e+01
4.700000000000000000e+01,4.022956249833216447e+01,1.026686958517651682e+01,1.546835443037974578e+01,4.462901911372713215e+01,3.098230580055414407e+01,2.743878202968970470e+01
4.800000000000000000e+01,4.037038359714037483e+01,1.053172705831571321e+01,1.579746835443038044e+01,4.436954334111623410e+01,3.165886190588999582e+01,2.770321751298547852e+01
4.900000000000000000e+01,4.050952003795777046e+01,1.079837060695805029e+01,1.612658227848101333e+01,4.410001317822746358e+01,3.233386545567270076e+01,2.795989599850742735e+01
5.000000000000000000e+01,4.064695681770881919e+01,1.106678977504067518e+01,1.645569620253164800e+01,4.382042568373616120e+01,3.300716929878350214e+01,2.820893202157262891e+01
5.100000000000000000e+01,4.078267899703594423e+01,1.133697399749953227e+01,1.678481012658227911e+01,4.353078004395106149e+01,3.367862595225072653e+01,2.845045220180218593e+01
