station,ax,ay,az,bx,by,bz
5.200000000000000000e+01,4.133324729681090304e+01,1.261409147327780289e+01,1.316455696202531556e+01,4.136328029188778999e+01,3.657589693025036581e+01,1.916455696202531556e+01
5.300000000000000000e+01,4.142992509739622164e+01,1.290202013643106227e+01,1.341772151898734222e+01,4.098111202333694791e+01,3.726750590026691157e+01,1.941772151898734222e+01
5.400000000000000000e+01,4.152465835058774957e+01,1.319145776144282678e+01,1.367088607594936711e+01,4.058767831103654089e+01,3.795554062848704291e+01,1.967088607594936889e+01
5.500000000000000000e+01,4.161743301247076943e+01,1.348239150643355799e+01,1.392405063291139200e+01,4.018300491865853274e+01,3.863982113856401668e+01,1.992405063291139200e+01
5.600000000000000000e+01,4.170823512251347154e+01,1.377480841854785965e+01,1.417721518987341867e+01,3.976712044247795319e+01,3.932016748318716282e+01,2.017721518987341867e+01
5.700000000000000000e+01,4.179705080437523890e+01,1.406869543448869742e+01,1.443037974683544178e+01,3.934005631549546678e+01,3.999639978813603847e+01,2.043037974683544178e+01
5.800000000000000000e+01,4.188386626671145052e+01,1.436403938105731015e+01,1.468354430379746844e+01,3.890184681088135932e+01,4.066833829645430853e+01,2.068354430379746844e+01
5.900000000000000000e+01,4.196866780397506602e+01,1.466082697569863136e+01,1.493670886075949333e+01,3.845252904473858280e+01,4.133580341273266612e+01,2.093670886075949511e+01
6.000000000000000000e+01,4.205144179721452247e+01,1.495904482705232041e+01,1.518987341772151822e+01,3.799214297818216579e+01,4.199861574749061077e+01,2.118987341772151822e+01
6.100000000000000000e+01,4.213217471486828458e+01,1.525867943550932004e+01,1.544303797468354489e+01,3.752073141873326279e+01,4.265659616164641221e+01,2.144303797468354489e+01
6.200000000000000000e+01,4.221085311355575698e+01,1.555971719377390272e+01,1.569620253164556800e+01,3.703834002102530576e+01,4.330956581106492820e+01,2.169620253164556800e+01
6.300000000000000000e+01,4.228746363886478576e+01,1.586214438743129307e+01,1.594936708860759467e+01,3.654501728682074457e+01,4.395734619117276054e+01,2.194936708860759467e+01
6.400000000000000000e+01,4.236199302613531614e+01,1.616594719552066195e+01,1.620253164556962133e+01,3.604081456433647901e+01,4.459975918162989927e+01,2.220253164556962133e+01
6.500000000000000000e+01,4.243442810123958964e+01,1.647111169111365570e+01,1.645569620253164445e+01,3.552578604687647612e+01,4.523662709104760182e+01,2.245569620253164445e+01
6.600000000000000000e+01,4.250475578135858257e+01,1.677762384189831479e+01,1.670886075949367111e+01,3.499998877077005943e+01,4.586777270174162879e+01,2.270886075949367111e+01
6.700000000000000000e+01,4.257296307575473548e+01,1.708546951076838738e+01,1.696202531645569422e+01,3.446348261261491075e+01,4.649301931451019243e+01,2.296202531645569422e+01
6.800000000000000000e+01,4.263903708654090252e+01,1.739463445641806771e+01,1.721518987341772089e+01,3.391633028582332798e+01,4.711219079342605198e+01,2.321518987341772089e+01
6.900000000000000000e+01,4.270296500944556328e+01,1.770510433394204597e+01,1.746835443037974755e+01,3.335859733647120606e+01,4.772511161063179230e+01,2.346835443037974755e+01
7.000000000000000000e+01,4.276473413457417649e+01,1.801686469544091551e+01,1.772151898734177067e+01,3.279035213844864671e+01,4.833160689112784780e+01,2.372151898734177067e+01
7.100000000000000000e+01,4.282433184716659014e+01,1.832990099063190215e+01,1.797468354430379733e+01,3.221166588791189156e+01,4.893150245754213046e+01,2.397468354430379733e+01
7.200000000000000000e+01,4.288174562835072834e+01,1.864419856746483717e+01,1.822784810126582045e+01,3.162261259703605631e+01,4.952462487487085241e+01,2.422784810126582045e+01
7.300000000000000000e+01,4.293696305589217843e+01,1.895974267274344172e+01,1.848101265822784711e+01,3.102326908706832498e+01,5.011080149517943738e+01,2.448101265822784711e+01
7.400000000000000000e+01,4.298997180493987713e+01,1.927651845275180165e+01,1.873417721518987378e+01,3.041371498068165735e+01,5.068986050225287698e+01,2.473417721518987378e+01
7.500000000000000000e+01,4.304075964876776084e+01,1.959451095388608977e+01,1.898734177215189689e+01,2.979403269362900986e+01,5.126163095618471033e+01,2.498734177215189689e+01
7.600000000000000000e+01,4.308931445951244399e+01,1.991370512329145726e+01,1.924050632911392356e+01,2.916430742569830059e+01,5.182594283789369882e+01,2.524050632911392356e+01
7.700000000000000000e+01,4.313562420890669102e+01,2.023408580950406943e+01,1.949367088607595022e+01,2.852462715096864088e+01,5.238262709355736035e+01,2.549367088607595022e+01
7.800000000000000000e+01,4.317967696900893060e+01,2.055563776309830359e+01,1.974683544303797333e+01,2.787508260736818144e+01,5.293151567895171894e+01,2.574683544303797333e+01
7.900000000000000000e+01,4.322146091292849235e+01,2.087834563733905213e+01,2.000000000000000000e+01,2.721576728553463909e+01,5.347244160368612143e+01,2.600000000000000000e+01
