station,ax,ay,az,bx,by,bz
5.100000000000000000e+01,4.203976921049290638e+01,1.406158405087961860e+01,1.936708860759493689e+01,4.337223847691789302e+01,3.052663899012877025e+01,3.544223835316785198e+01
5.200000000000000000e+01,4.214159202182644037e+01,1.439283429364115818e+01,1.974683544303797333e+01,4.314570103975709259e+01,3.114971773631028640e+01,3.565761216043987503e+01
5.300000000000000000e+01,4.224089815274226822e+01,1.472593407460687054e+01,2.012658227848101333e+01,4.291042965550033728e+01,3.177174759472501009e+01,3.586047740369796344e+01
5.400000000000000000e+01,4.233766828704241902e+01,1.506086475780934286e+01,2.050632911392404978e+01,4.266641697305421133e+01,3.239260836594870341e+01,3.605111376909653842e+01
5.500000000000000000e+01,4.243188324392050248e+01,1.539760753696891626e+01,2.088607594936708622e+01,4.241365727212063064e+01,3.301217952429211522e+01,3.622982027915954006e+01
5.600000000000000000e+01,4.252352397934306794e+01,1.573614343646291047e+01,2.126582278481012622e+01,4.215214646995379866e+01,3.363034023967573205e+01,3.639691481996429445e+01
5.700000000000000000e+01,4.261257158742419193e+01,1.607645331230551022e+01,2.164556962025316267e+01,4.188188212782646502e+01,3.424696939961949482e+01,3.655273363849833856e+01
5.800000000000000000e+01,4.269900730179302428e+01,1.641851785313830092e+01,2.202531645569620267e+01,4.160286345720363954e+01,3.486194563134377944e+01,3.669763081098376745e+01
5.900000000000000000e+01,4.278281249695442057e+01,1.676231758123129012e+01,2.240506329113923911e+01,4.131509132562222675e+01,3.547514732397758053e+01,3.683197768300998831e+01
6.000000000000000000e+01,4.286396868964236972e+01,1.710783285349453919e+01,2.278481012658227556e+01,4.101856826227466968e+01,3.608645265087018572e+01,3.695616228235999756e+01
6.100000000000000000e+01,4.294245754016637306e+01,1.745504386250015827e+01,2.316455696202531556e+01,4.071329846329506097e+01,3.669573959200232594e+01,3.707058870545869667e+01
6.200000000000000000e+01,4.301826085375046915e+01,1.780393063751480298e+01,2.354430379746835200e+01,4.039928779674619364e+01,3.730288595649290073e+01,3.717567647841339351e+01
6.300000000000000000e+01,4.309136058186496854e+01,1.815447304554248475e+01,2.392405063291139200e+01,4.007654380730595278e+01,3.790776940519742766e+01,3.727185989365678864e+01
6.400000000000000000e+01,4.316173882355079883e+01,1.850665079237767685e+01,2.430379746835442845e+01,3.974507572065161298e+01,3.851026747339395229e+01,3.735958732324137088e+01
6.500000000000000000e+01,4.322937782673631801e+01,1.886044342366874105e+01,2.468354430379746844e+01,3.940489444754046389e+01,3.911025759355275255e+01,3.743932050987104532e+01
6.600000000000000000e+01,4.329425998954659605e+01,1.921583032599150087e+01,2.506329113924050489e+01,3.905601258758574801e+01,3.970761711818559547e+01,3.751153383679100983e+01
6.700000000000000000e+01,4.335636786160510781e+01,1.957279072793298269e+01,2.544303797468354489e+01,3.869844443272614853e+01,4.030222334277053875e+01,3.757671357769035581e+01
6.800000000000000000e+01,4.341568414532758169e+01,1.993130370118529626e+01,2.582278481012658489e+01,3.833220597038788213e+01,4.089395352874829825e+01,3.763535712780333853e+01
6.900000000000000000e+01,4.347219169720820986e+01,2.029134816164948418e+01,2.620253164556962133e+01,3.795731488633804673e+01,4.148268492658596784e+01,3.768797221742538994e+01
7.000000000000000000e+01,4.352587352909784357e+01,2.065290287054943263e+01,2.658227848101265778e+01,3.757379056722809452e+01,4.206829479890413381e+01,3.773507610908708187e+01
7.100000000000000000e+01,4.357671280947444359e+01,2.101594643555569775e+01,2.696202531645569778e+01,3.718165410282632166e+01,4.265066044366307096e+01,3.777719477965573702e+01
7.200000000000000000e+01,4.362469286470528118e+01,2.138045731191915877e+01,2.734177215189873422e+01,3.678092828793834457e+01,4.322965921740411943e+01,3.781486208865796783e+01
7.300000000000000000e+01,4.366979718030124502e+01,2.174641380361457266e+01,2.772151898734177422e+01,3.637163762401448253e+01,4.380516855854183689e+01,3.784861893413791734e+01
7.400000000000000000e+01,4.371200940216287023e+01,2.211379406449384533e+01,2.810126582278481067e+01,3.595380832044324393e+01,4.437706601070298973e+01,3.787901239738638992e+01
7.500000000000000000e+01,4.375131333781821041e+01,2.248257609944900537e+01,2.848101265822784711e+01,3.552746829552994967e+01,4.494522924610795656e+01,3.790659487789278614e+01
7.600000000000000000e+01,4.378769295765236080e+01,2.285273776558488734e+01,2.886075949367088711e+01,3.509264717715954163e+01,4.550953608899066438e+01,3.793192321988802718e+01
7.700000000000000000e+01,4.382113239612855438e+01,2.322425677340130790e+01,2.924050632911392356e+01,3.464937630314314276e+01,4.606986453905238932e+01,3.795555783185935894e+01
7.800000000000000000e+01,4.385161595300092330e+01,2.359711068798486622e+01,2.962025316455696000e+01,3.419768872124728176e+01,4.662609279494563452e+01,3.797806180042928759e+01
7.900000000000000000e+01,4.387912809451863438e+01,2.397127693021015205e+01,3.000000000000000000e+01,3.373761918890524925e+01,4.717809927778368007e+01,3.800000000000000000e+01
